"","X","CTN","id","fixtime","fixtype","lat","lon","utmzone","utmy","utmx","alt","fixsched","hdop","nsats","fixrate","step","angle","deploy.site","date","month","Primary","Aux1","Aux2","Aux3","Code","Site","DateCapture","ID","Sex","AgeClass"
"3864",41251,"700559A","700559A",2018-04-16 20:00:00,"Resolved QFP",65.105459,-157.261074,"4W",7221332,581670,59,"Auxiliary 3",1.2,9,4,0.284807649241093,-1.21432103365577,"KOY",2018-04-17,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3865",41252,"700559A","700559A",2018-04-17 00:00:00,"Resolved QFP",65.107991,-157.261876,"4W",7221613,581625,77,"Auxiliary 3",1.5,7,4,0.467720547786433,0.115935765734864,"KOY",2018-04-17,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3866",41253,"700559A","700559A",2018-04-17 04:00:00,"Resolved QFP",65.112057,-157.264326,"4W",7222063,581498,53,"Auxiliary 3",1.6,6,4,1.26985522044726,-0.0612737601764324,"KOY",2018-04-17,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3867",41254,"700559A","700559A",2018-04-17 08:00:00,"Resolved QFP",65.123247,-157.269363,"4W",7223303,581227,42,"Auxiliary 3",4.8,6,4,1.39013845257064,2.89868054955,"KOY",2018-04-17,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3868",41255,"700559A","700559A",2018-04-17 12:00:00,"Resolved QFP",65.110798,-157.271006,"4W",7221914,581188,55,"Auxiliary 3",1.1,9,4,1.15877901075249,-0.0695295439622111,"KOY",2018-04-17,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3869",41256,"700559A","700559A",2018-04-17 16:00:00,"Resolved QFP",65.100486,-157.274082,"4W",7220761,581075,44,"Auxiliary 3",1.4,7,4,0.00416818112567623,2.39294599422002,"KOY",2018-04-18,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3870",41257,"700559A","700559A",2018-04-17 20:00:00,"Resolved QFP",65.10051,-157.274014,"4W",7220764,581078,58,"Auxiliary 3",1.3,9,4,2.79673684266416,-1.66746108685768,"KOY",2018-04-18,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3871",41258,"700559A","700559A",2018-04-18 00:00:00,"Resolved QFP",65.079809,-157.24042,"4W",7218501,582720,99,"Auxiliary 3",1.2,9,4,3.29815120063109,1.8038732257607,"KOY",2018-04-18,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3872",41259,"700559A","700559A",2018-04-18 04:00:00,"Resolved QFP",65.1017,-157.193238,"4W",7221003,584868,72,"Auxiliary 3",2.2,7,4,0.809910415961153,0.587731547795724,"KOY",2018-04-18,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3873",41260,"700559A","700559A",2018-04-18 08:00:00,"Resolved QFP",65.108883,-157.190669,"4W",7221807,584965,77,"Auxiliary 3",1.6,7,4,0.0150283510004641,2.85201734735593,"KOY",2018-04-18,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3874",41261,"700559A","700559A",2018-04-18 12:00:00,"Resolved QFP",65.108761,-157.190805,"4W",7221793,584959,58,"Auxiliary 3",2.4,8,4,4.77594539611564,-2.02874779481289,"KOY",2018-04-18,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3875",41262,"700559A","700559A",2018-04-18 16:00:00,"Resolved QFP",65.142225,-157.254302,"4W",7225437,581875,52,"Auxiliary 3",1,7,4,3.62004363372118,-0.188317835760776,"KOY",2018-04-19,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3876",41263,"700559A","700559A",2018-04-18 20:00:00,"Resolved QFP",65.170939,-157.290332,"4W",7228590,580099,63,"Auxiliary 3",1.5,6,4,0.0482015778301529,2.51474779050035,"KOY",2018-04-19,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3877",41264,"700559A","700559A",2018-04-19 00:00:00,"Resolved QFP",65.170511,-157.290477,"4W",7228542,580093,98,"Auxiliary 3",1.5,7,4,2.95253880620921,-0.062290480581964,"KOY",2018-04-19,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3878",41265,"700559A","700559A",2018-04-19 04:00:00,"Resolved QFP",65.144577,-157.303211,"4W",7225637,579575,60,"Auxiliary 3",1.1,7,4,4.75793453648751,-0.0165757780001903,"KOY",2018-04-19,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3879",41266,"700559A","700559A",2018-04-19 08:00:00,"Resolved QFP",65.102933,-157.32534,"4W",7220969,578660,50,"Auxiliary 3",1,8,4,1.72051168023237,0.0685215202513182,"KOY",2018-04-19,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3880",41267,"700559A","700559A",2018-04-19 12:00:00,"Resolved QFP",65.087679,-157.330874,"4W",7219263,578445,57,"Auxiliary 3",1.1,8,4,1.27179427337584,2.3374412785002,"KOY",2018-04-19,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3881",41268,"700559A","700559A",2018-04-19 16:00:00,"Resolved QFP",65.094257,-157.308774,"4W",7220023,579464,45,"Auxiliary 3",1.6,6,4,2.79343244777884,-0.0719258578553527,"KOY",2018-04-20,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3882",41269,"700559A","700559A",2018-04-19 20:00:00,"Resolved QFP",65.107192,-157.25787,"4W",7221529,581816,72,"Auxiliary 3",1.2,8,4,0.924527514429659,0.729259287510152,"KOY",2018-04-20,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3883",41270,"700559A","700559A",2018-04-20 00:00:00,"Resolved QFP",65.115117,-157.252079,"4W",7222420,582063,66,"Auxiliary 3",1.9,6,4,2.00480550870204,2.85593506016145,"KOY",2018-04-20,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3884",41271,"700559A","700559A",2018-04-20 04:00:00,"Resolved QFP",65.100117,-157.275609,"4W",7220718,581004,47,"Auxiliary 3",17.7,5,4,1.08755651576209,-0.696704441844267,"KOY",2018-04-20,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3885",41272,"700559A","700559A",2018-04-20 08:00:00,"Resolved QFP",65.097328,-157.297782,"4W",7220379,579971,58,"Auxiliary 3",1.1,8,4,1.16271855647892,0.360868321118241,"KOY",2018-04-20,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3886",41273,"700559A","700559A",2018-04-20 12:00:00,"Resolved QFP",65.09101,-157.31746,"4W",7219651,579066,58,"Auxiliary 3",1.5,9,4,1.13074652331726,-2.88501859856951,"KOY",2018-04-20,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3887",41274,"700559A","700559A",2018-04-20 16:00:00,"Resolved QFP",65.098999,-157.302642,"4W",7220559,579738,89,"Auxiliary 3",1.1,7,4,0.184189628000666,-2.16947979051723,"KOY",2018-04-21,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3888",41275,"700559A","700559A",2018-04-20 20:00:00,"Resolved QFP",65.097425,-157.301452,"4W",7220385,579798,57,"Auxiliary 3",2,7,4,1.07919385319625,0.858186066171193,"KOY",2018-04-21,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3889",41276,"700559A","700559A",2018-04-21 00:00:00,"Resolved QFP",65.093618,-157.280344,"4W",7219988,580801,52,"Auxiliary 3",0.9,8,4,2.79380020603807,-0.405260039069971,"KOY",2018-04-21,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3890",41277,"700559A","700559A",2018-04-21 04:00:00,"Resolved QFP",65.075475,-157.239366,"4W",7218020,582783,63,"Auxiliary 3",1.1,7,4,1.60259581493232,0.63809004137322,"KOY",2018-04-21,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3891",41278,"700559A","700559A",2018-04-21 08:00:00,"Resolved QFP",65.073022,-157.2058,"4W",7217791,584369,61,"Auxiliary 3",1,8,4,0.850092633880425,0.98430019682068,"KOY",2018-04-21,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3892",41279,"700559A","700559A",2018-04-21 12:00:00,"Resolved QFP",65.07856,-157.193379,"4W",7218424,584935,71,"Auxiliary 3",0.8,12,4,2.31286506317768,-0.615358578848326,"KOY",2018-04-21,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3893",41280,"700559A","700559A",2018-04-21 16:00:00,"Resolved QFP",65.082627,-157.145158,"4W",7218943,587188,34,"Auxiliary 3",2.4,6,4,3.57759653660407,1.99249835006494,"KOY",2018-04-22,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3894",41281,"700559A","700559A",2018-04-21 20:00:00,"Resolved QFP",65.108747,-157.189365,"4W",7221793,585027,79,"Auxiliary 3",1,8,4,0.00469635500925162,1.81422890592711,"KOY",2018-04-22,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3895",41282,"700559A","700559A",2018-04-22 00:00:00,"Resolved QFP",65.108715,-157.18943,"4W",7221789,585024,67,"Auxiliary 3",1.3,8,4,0.670518063092067,-1.96046388048236,"KOY",2018-04-22,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3896",41283,"700559A","700559A",2018-04-22 04:00:00,"Resolved QFP",65.114068,-157.195935,"4W",7222377,584702,60,"Auxiliary 3",1.2,7,4,0.951422526123433,0.365241224498187,"KOY",2018-04-22,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3897",41284,"700559A","700559A",2018-04-22 08:00:00,"Resolved QFP",65.119773,-157.210999,"4W",7222993,583977,62,"Auxiliary 3",1.2,8,4,NA,NA,"KOY",2018-04-22,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3898",41285,"700559A","700559A",2018-04-22 16:00:00,"Resolved QFP",65.10662,-157.257073,"4W",7221467,581855,55,"Auxiliary 3",1,9,4,0.344104299005901,NA,"KOY",2018-04-23,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3899",41286,"700559A","700559A",2018-04-22 20:00:00,"Resolved QFP",65.104726,-157.251291,"4W",7221263,582132,39,"Auxiliary 3",2.1,7,4,0.0268034754183026,-1.78566516930457,"KOY",2018-04-23,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3900",41287,"700559A","700559A",2018-04-23 00:00:00,"Resolved QFP",65.104572,-157.251729,"4W",7221245,582112,57,"Auxiliary 3",1.3,8,4,0.0382768818635366,0.529851208474747,"KOY",2018-04-23,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3901",42207,"700560A","700560A",2018-04-04 00:00:00,"Resolved QFP",65.197713,-157.351785,"4W",7231497,577142,81,"Primary",1.1,8,4,1.32037908222241,NA,"KOY",2018-04-04,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3902",42208,"700560A","700560A",2018-04-04 04:00:00,"Resolved QFP",65.205477,-157.37308,"4W",7232336,576124,98,"Primary",1.3,7,4,0.353722377322927,1.86996807709287,"KOY",2018-04-04,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3903",42209,"700560A","700560A",2018-04-04 08:00:00,"Resolved QFP",65.202575,-157.376133,"4W",7232009,575989,96,"Auxiliary 3",1.1,7,4,0.450463895095811,0.269620529341365,"KOY",2018-04-04,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3904",42210,"700560A","700560A",2018-04-04 12:00:00,"Resolved QFP",65.198578,-157.377536,"4W",7231562,575935,97,"Auxiliary 3",1.4,8,4,0.241058042332387,-1.41846245710077,"KOY",2018-04-04,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3905",42211,"700560A","700560A",2018-04-04 16:00:00,"Resolved QFP",65.198565,-157.382684,"4W",7231554,575694,114,"Auxiliary 3",0.8,11,4,0.937200287621902,-1.98282512119623,"KOY",2018-04-05,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3906",42212,"700560A","700560A",2018-04-04 20:00:00,"Resolved QFP",65.206287,-157.374776,"4W",7232424,576042,84,"Auxiliary 3",1,9,4,2.37860272185944,0.188443930279029,"KOY",2018-04-05,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3907",42213,"700560A","700560A",2018-04-05 00:00:00,"Resolved QFP",65.227117,-157.363797,"4W",7234759,576495,82,"Auxiliary 3",1,9,4,0.881317760273315,2.53985415382791,"KOY",2018-04-05,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3908",42214,"700560A","700560A",2018-04-05 04:00:00,"Resolved QFP",65.22172,-157.377562,"4W",7234141,575867,172,"Auxiliary 3",3.6,7,4,1.2097020717383,0.614056545903249,"KOY",2018-04-05,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3909",42215,"700560A","700560A",2018-04-05 08:00:00,"Resolved QFP",65.211098,-157.382831,"4W",7232951,575651,94,"Auxiliary 3",0.9,8,4,1.87940672408567,0.372277210671723,"KOY",2018-04-05,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3910",42216,"700560A","700560A",2018-04-05 12:00:00,"Resolved QFP",65.194476,-157.376161,"4W",7231107,576011,63,"Auxiliary 3",1.7,8,4,0.246879058897917,2.41715613012328,"KOY",2018-04-05,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3911",42217,"700560A","700560A",2018-04-05 16:00:00,"Resolved QFP",65.196355,-157.373372,"4W",7231319,576136,106,"Auxiliary 3",1.3,7,4,1.39408411236864,0.662132018952198,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3912",42218,"700560A","700560A",2018-04-05 20:00:00,"Resolved QFP",65.20879,-157.376484,"4W",7232701,575955,94,"Auxiliary 3",1,9,4,1.31135343549654,2.10753932068807,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3913",42219,"700560A","700560A",2018-04-06 00:00:00,"Resolved QFP",65.201751,-157.398926,"4W",7231890,574925,91,"Auxiliary 3",1,10,4,2.0921049436982,1.25875951059552,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3914",42220,"700560A","700560A",2018-04-06 04:00:00,"Resolved QFP",65.183995,-157.384482,"4W",7229929,575652,142,"Auxiliary 3",4.4,6,4,0.839231883116547,-0.206165251760271,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3915",42221,"700560A","700560A",2018-04-06 08:00:00,"Resolved QFP",65.176525,-157.382281,"4W",7229099,575776,75,"Auxiliary 3",1.1,8,4,0.227499876179391,0.831562591360383,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3916",42222,"700560A","700560A",2018-04-06 12:00:00,"Resolved QFP",65.175346,-157.378319,"4W",7228973,575965,60,"Auxiliary 3",1.2,9,4,0.471779094197475,0.0893992753426556,"KOY",2018-04-06,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3917",42223,"700560A","700560A",2018-04-06 16:00:00,"Resolved QFP",65.173219,-157.369617,"4W",7228746,576379,82,"Auxiliary 3",1.5,7,4,0.127200319340579,2.53985462385993,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3918",42224,"700560A","700560A",2018-04-06 20:00:00,"Resolved QFP",65.17425,-157.370779,"4W",7228860,576321,68,"Auxiliary 3",1.5,9,4,0.00147272457734341,0.378736149575229,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3919",42225,"700560A","700560A",2018-04-07 00:00:00,"Resolved QFP",65.174259,-157.370802,"4W",7228861,576320,84,"Auxiliary 3",1,9,4,0.403953700303158,-1.09403860425441,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3920",42226,"700560A","700560A",2018-04-07 04:00:00,"Resolved QFP",65.177748,-157.368479,"4W",7229252,576419,80,"Auxiliary 3",1.4,7,4,1.69878823301715,2.74030214057923,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3921",42227,"700560A","700560A",2018-04-07 08:00:00,"Resolved QFP",65.165843,-157.391098,"4W",7227898,575393,60,"Auxiliary 3",1,8,4,2.16156638421553,0.60589981049629,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3922",42228,"700560A","700560A",2018-04-07 12:00:00,"Resolved QFP",65.146501,-157.39424,"4W",7225740,575301,50,"Auxiliary 3",1.9,8,4,0.00938857835635049,-3.00332375185193,"KOY",2018-04-07,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3923",42229,"700560A","700560A",2018-04-07 16:00:00,"Resolved QFP",65.146585,-157.394254,"4W",7225749,575300,75,"Auxiliary 3",1.1,6,4,0.302710588787111,-2.42159560228816,"KOY",2018-04-08,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3924",42230,"700560A","700560A",2018-04-07 20:00:00,"Resolved QFP",65.144674,-157.389671,"4W",7225541,575520,66,"Auxiliary 3",1,9,4,1.92835575584999,-0.00718843500351287,"KOY",2018-04-08,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3925",42231,"700560A","700560A",2018-04-08 00:00:00,"Resolved QFP",65.13241,-157.360698,"4W",7224210,576914,66,"Auxiliary 3",1.1,8,4,NA,NA,"KOY",2018-04-08,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3926",42232,"700560A","700560A",2018-04-08 08:00:00,"Resolved QFP",65.13129,-157.346007,"4W",7224103,577607,70,"Auxiliary 3",1.3,6,4,2.69562344465052,NA,"KOY",2018-04-08,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3927",42233,"700560A","700560A",2018-04-08 12:00:00,"Resolved QFP",65.15144,-157.377752,"4W",7226310,576060,75,"Auxiliary 3",1.4,9,4,0.364808336080207,-0.634519285545984,"KOY",2018-04-08,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3928",42234,"700560A","700560A",2018-04-08 16:00:00,"Resolved QFP",65.154708,-157.377369,"4W",7226674,576068,53,"Auxiliary 3",1.5,7,4,2.97304710971304,-0.14696725220518,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3929",42235,"700560A","700560A",2018-04-08 20:00:00,"Resolved QFP",65.180861,-157.364998,"4W",7229603,576573,69,"Auxiliary 3",1.2,8,4,0.00431843252095875,2.95998418876329,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3930",42236,"700560A","700560A",2018-04-09 00:00:00,"Resolved QFP",65.180825,-157.365032,"4W",7229599,576571,86,"Auxiliary 3",1.1,7,4,0.193587493792661,-3.03022351756954,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3931",42237,"700560A","700560A",2018-04-09 04:00:00,"Resolved QFP",65.1825,-157.363944,"4W",7229787,576617,103,"Auxiliary 3",2,7,4,0.0178999865749662,-2.43143581552924,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3932",42238,"700560A","700560A",2018-04-09 08:00:00,"Resolved QFP",65.182355,-157.36378,"4W",7229771,576626,65,"Auxiliary 3",0.9,8,4,1.09603301343738,2.13804418237951,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3933",42239,"700560A","700560A",2018-04-09 12:00:00,"Resolved QFP",65.190684,-157.351353,"4W",7230714,577183,90,"Auxiliary 3",1.2,9,4,1.49515435942649,0.423261372321847,"KOY",2018-04-09,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3934",42240,"700560A","700560A",2018-04-09 16:00:00,"Resolved QFP",65.203969,-157.347004,"4W",7232200,577348,93,"Auxiliary 3",1.2,7,4,0.196731483539725,0.868991382335081,"KOY",2018-04-10,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3935",42241,"700560A","700560A",2018-04-09 20:00:00,"Resolved QFP",65.205281,-157.349814,"4W",7232343,577213,100,"Auxiliary 3",1.2,7,4,0.27198419851797,0.883875279123499,"KOY",2018-04-10,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3936",42242,"700560A","700560A",2018-04-10 00:00:00,"Resolved QFP",65.20517,-157.355618,"4W",7232323,576941,107,"Auxiliary 3",0.9,9,4,2.14984690923662,0.118058831905286,"KOY",2018-04-10,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3937",42243,"700560A","700560A",2018-04-10 04:00:00,"Resolved QFP",65.202024,-157.400924,"4W",7231918,574831,117,"Auxiliary 3",2.6,7,4,0.693238942395337,0.986328478585944,"KOY",2018-04-10,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3938",42244,"700560A","700560A",2018-04-10 08:00:00,"Resolved QFP",65.196349,-157.406973,"4W",7231279,574564,87,"Auxiliary 3",0.9,9,4,0.0673853897840695,-2.27367479903304,"KOY",2018-04-10,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3939",42245,"700560A","700560A",2018-04-10 12:00:00,"Resolved QFP",65.196894,-157.407595,"4W",7231339,574533,107,"Auxiliary 3",1.4,9,4,0.0305762672291158,-0.642729233600098,"KOY",2018-04-10,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3940",42246,"700560A","700560A",2018-04-10 16:00:00,"Resolved QFP",65.197163,-157.407468,"4W",7231369,574538,80,"Auxiliary 3",1.2,7,4,0.74707934826452,-0.26353220891362,"KOY",2018-04-11,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3941",42247,"700560A","700560A",2018-04-10 20:00:00,"Resolved QFP",65.203169,-157.400394,"4W",7232046,574852,86,"Auxiliary 3",1.3,8,4,0.0136398403892728,-1.76114560200781,"KOY",2018-04-11,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3942",42248,"700560A","700560A",2018-04-11 00:00:00,"Resolved QFP",65.203095,-157.400162,"4W",7232038,574863,58,"Auxiliary 3",2.2,7,4,2.03461347516334,-1.95622770541001,"KOY",2018-04-11,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3943",42249,"700560A","700560A",2018-04-11 04:00:00,"Resolved QFP",65.193775,-157.437519,"4W",7230956,573141,74,"Auxiliary 3",1,8,4,0.859537134788282,0.512859788326398,"KOY",2018-04-11,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3944",42250,"700560A","700560A",2018-04-11 08:00:00,"Resolved QFP",65.187093,-157.446671,"4W",7230201,572731,75,"Auxiliary 3",1,8,4,0.0616390176919382,1.34999802837432,"KOY",2018-04-11,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3945",42251,"700560A","700560A",2018-04-11 12:00:00,"Resolved QFP",65.186719,-157.445702,"4W",7230160,572778,87,"Auxiliary 3",1.5,8,4,0.43957835128945,-1.55667006547558,"KOY",2018-04-11,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3946",42252,"700560A","700560A",2018-04-11 16:00:00,"Resolved QFP",65.183778,-157.451951,"4W",7229826,572493,75,"Auxiliary 3",1.3,8,4,0.70813285487993,-1.37681854269979,"KOY",2018-04-12,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3947",42253,"700560A","700560A",2018-04-11 20:00:00,"Resolved QFP",65.187015,-157.464956,"4W",7230171,571876,69,"Auxiliary 3",1.7,8,4,0.200961032849022,-2.43381386560633,"KOY",2018-04-12,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3948",42254,"700560A","700560A",2018-04-12 00:00:00,"Resolved QFP",65.187325,-157.46073,"4W",7230211,572073,91,"Auxiliary 3",1.4,9,4,0.535733588213191,-2.72212402948653,"KOY",2018-04-12,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3949",42255,"700560A","700560A",2018-04-12 04:00:00,"Resolved QFP",65.184642,-157.470217,"4W",7229901,571636,77,"Auxiliary 3",1.2,7,4,0.305261364342885,-0.75011032646607,"KOY",2018-04-12,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3950",42256,"700560A","700560A",2018-04-12 08:00:00,"Resolved QFP",65.185072,-157.476652,"4W",7229942,571333,79,"Auxiliary 3",1.1,7,4,0.010441496669524,0.31862012621055,"KOY",2018-04-12,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3951",42257,"700560A","700560A",2018-04-12 12:00:00,"Resolved QFP",65.185057,-157.476872,"4W",7229940,571323,85,"Auxiliary 3",1.7,8,4,0.231032950834437,-1.05921184931112,"KOY",2018-04-12,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3952",42258,"700560A","700560A",2018-04-12 16:00:00,"Resolved QFP",65.186678,-157.479944,"4W",7230117,571175,81,"Auxiliary 3",1.1,7,4,0.401268696759348,0.743174363363191,"KOY",2018-04-13,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3953",42259,"700560A","700560A",2018-04-12 20:00:00,"Resolved QFP",65.187234,-157.488407,"4W",7230169,570777,68,"Auxiliary 3",1.5,8,4,0.86190987421339,2.20008797289914,"KOY",2018-04-13,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3954",42260,"700560A","700560A",2018-04-13 00:00:00,"Resolved QFP",65.180356,-157.480009,"4W",7229412,571189,77,"Auxiliary 3",0.8,10,4,2.2924347012516,-0.371143971936357,"KOY",2018-04-13,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3955",42261,"700560A","700560A",2018-04-13 04:00:00,"Resolved QFP",65.159904,-157.474984,"4W",7227139,571479,64,"Auxiliary 3",1.4,7,4,0.467081339990329,-2.27457295310442,"KOY",2018-04-13,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3956",42262,"700560A","700560A",2018-04-13 08:00:00,"Resolved QFP",65.162272,-157.483201,"4W",7227394,571088,59,"Auxiliary 3",1.4,9,4,0.0112001455703094,0.420644995140051,"KOY",2018-04-13,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3957",42263,"700560A","700560A",2018-04-13 12:00:00,"Resolved QFP",65.16229,-157.483436,"4W",7227395,571077,64,"Auxiliary 3",2.1,9,4,0.176574451850446,-0.621604025426927,"KOY",2018-04-13,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3958",42264,"700560A","700560A",2018-04-13 16:00:00,"Resolved QFP",65.163428,-157.486055,"4W",7227519,570951,50,"Auxiliary 3",0.8,9,4,0.788774973368677,-3.13145760193191,"KOY",2018-04-14,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3959",42265,"700560A","700560A",2018-04-13 20:00:00,"Resolved QFP",65.158394,-157.474236,"4W",7226972,571518,49,"Auxiliary 3",1,10,4,NA,NA,"KOY",2018-04-14,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3960",42266,"700560A","700560A",2018-04-14 04:00:00,"Resolved QFP",65.161517,-157.47044,"4W",7227324,571688,67,"Auxiliary 3",2.5,6,4,0.523678366325078,NA,"KOY",2018-04-14,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
"3961",42267,"700560A","700560A",2018-04-14 08:00:00,"Resolved QFP",65.159798,-157.460047,"4W",7227144,572179,50,"Auxiliary 3",0.9,10,4,0.302884696900716,-0.470952340626108,"KOY",2018-04-14,4,"E","H","G","F","EHGF","KOY",NA,NA,NA,NA
